t_start,P_bess_kW,I_dis_A,I_ch_A,C_dch,C_ch,T_degC,EFC_start,EFC_end,dSOH_cyc_pp,dSOH_cal_pp
24-Jan-2023 12:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000316374592580881
24-Jan-2023 13:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000316094738730011
24-Jan-2023 14:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000315815626214744
24-Jan-2023 15:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000315537251767473
24-Jan-2023 16:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000315259612141461
24-Jan-2023 17:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000314982704109235
24-Jan-2023 18:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000314706524463637
24-Jan-2023 19:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000314431070016885
24-Jan-2023 20:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000314156337600902
24-Jan-2023 21:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000313882324066705
24-Jan-2023 22:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000313609026284745
24-Jan-2023 23:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000313336441144341
25-Jan-2023 00:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000313064565553745
25-Jan-2023 01:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000312793396440025
25-Jan-2023 02:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000312522930748793
25-Jan-2023 03:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000312253165444087
25-Jan-2023 04:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000311984097508378
25-Jan-2023 05:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000311715723942119
25-Jan-2023 06:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000311448041764084
25-Jan-2023 07:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000311181048010478
25-Jan-2023 08:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000310914739735768
25-Jan-2023 09:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000310649114011741
25-Jan-2023 10:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000310384167927669
25-Jan-2023 11:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000310119898590255
25-Jan-2023 12:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000309856303123468
25-Jan-2023 13:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000309593378668205
25-Jan-2023 14:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000309331122382461
25-Jan-2023 15:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000309069531440886
25-Jan-2023 16:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000308808603035116
25-Jan-2023 17:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000308548334372938
25-Jan-2023 18:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000308288722678962
25-Jan-2023 19:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000308029765193951
25-Jan-2023 20:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000307771459174933
25-Jan-2023 21:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000307513801894865
25-Jan-2023 22:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000307256790642807
25-Jan-2023 23:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000307000422723691
26-Jan-2023 00:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000306744695457883
26-Jan-2023 01:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000306489606181681
26-Jan-2023 02:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000306235152246703
26-Jan-2023 03:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000305981331019944
26-Jan-2023 04:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000305728139883665
26-Jan-2023 05:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.00030547557623517
26-Jan-2023 06:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000305223637487084
26-Jan-2023 07:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000304972321066466
26-Jan-2023 08:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000304721624415749
26-Jan-2023 09:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000304471544991469
26-Jan-2023 10:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.00030422208026526
26-Jan-2023 11:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000303973227722965
26-Jan-2023 12:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000303724984864806
26-Jan-2023 13:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000303477349205272
26-Jan-2023 14:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000303230318273229
26-Jan-2023 15:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000302983889611252
26-Jan-2023 16:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000302738060776131
26-Jan-2023 17:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000302492829338419
26-Jan-2023 18:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000302248192882493
26-Jan-2023 19:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000302004149006274
26-Jan-2023 20:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000301760695321229
26-Jan-2023 21:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.00030151782945248
26-Jan-2023 22:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000301275549038194
26-Jan-2023 23:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000301033851730137
27-Jan-2023 00:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000300792735192956
27-Jan-2023 01:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.00030055219710462
27-Jan-2023 02:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000300312235155809
27-Jan-2023 03:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000300072847050303
27-Jan-2023 04:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000299834030504653
27-Jan-2023 05:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000299595783247897
27-Jan-2023 06:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000299358103022118
27-Jan-2023 07:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000299120987581336
27-Jan-2023 08:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000298884434692503
27-Jan-2023 09:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000298648442134675
27-Jan-2023 10:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000298413007699172
27-Jan-2023 11:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000298178129189641
27-Jan-2023 12:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000297943804421552
27-Jan-2023 13:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000297710031222642
27-Jan-2023 14:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000297476807432306
27-Jan-2023 15:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000297244130902041
27-Jan-2023 16:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000297011999494834
27-Jan-2023 17:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000296780411085495
27-Jan-2023 18:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000296549363560383
27-Jan-2023 19:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.00029631885481729
27-Jan-2023 20:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000296088882765499
27-Jan-2023 21:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000295859445325564
27-Jan-2023 22:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000295630540429526
27-Jan-2023 23:00:00,0,0,0,0,0,25,4.8390057763635,4.8390057763635,0,0.000295402166020253
