cond_id,T_degC,T_K,invTK,SOC_store,SOC_pct,t_h,sqrt_t,Q_Ah,SOH_init,dSOH,EFC,SOCc,SOCc2,source_col
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,20163,141.996478829582,2.93753353572979,0.980495765206294,0.0195042347937057,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,6388.1,79.9255903950668,2.91847475558928,0.975062354875096,0.0249376451249045,0,0,0,"TP_25°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,11575,107.58717395675,2.83877939442901,0.946539724215737,0.0534602757842635,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,1009.1,31.7663343809134,2.8873520139535,0.964528440446829,0.0354715595531709,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,17001,130.387882872604,2.71200534159001,0.905012677068533,0.0949873229314665,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,14119,118.823398369176,2.92006944108881,0.975046561068789,0.0249534389312107,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,1285.6,35.8552646064703,2.87435675384775,0.960187335551262,0.0398126644487383,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,15811,125.741798937346,2.6560721728172,0.88737078221745,0.11262921778255,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,160.33,12.6621483169326,2.98246573057286,0.997601101168272,0.00239889883172828,0,0,0,"TP_40°C,50%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,6388.1,79.9255903950668,2.97420827575053,0.992737132612996,0.00726286738700355,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,15811,125.741798937346,2.94372717594288,0.982563090711274,0.0174369092887264,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,3286.7,57.3297479499082,2.92582391474432,0.975563147598136,0.024436852401864,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,21241,145.742924356553,2.76084177847413,0.920552833632855,0.0794471663671446,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,9665.8,98.3148005134527,2.90264618242107,0.969774028910257,0.0302259710897427,0,0,0,"TP_25°C,50%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,3286.7,57.3297479499082,2.97945910701932,0.992110063967253,0.00788993603274724,0,0,0,"TP_0°C,50%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,21241,145.742924356553,2.5861176330101,0.863900208677309,0.136099791322691,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,1285.6,35.8552646064703,2.98700127632553,0.99739591168877,0.0026040883112296,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,9665.8,98.3148005134527,2.88847994468534,0.964742545531331,0.0352574544686686,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,15148,123.077211538123,2.72867605175841,0.910575794443993,0.0894242055560074,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,9665.8,98.3148005134527,2.81525729814096,0.94167176906941,0.0583282309305901,0,0,0,"TP_40°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,12211,110.503393613047,2.83308175738204,0.944639950034726,0.0553600499652738,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,14695,121.22293512368,2.84883424129114,0.951501014503126,0.0484989854968741,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,160.33,12.6621483169326,2.96122550526002,0.988178961457272,0.0118210385427276,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,12211,110.503393613047,2.92802764702082,0.977703902437832,0.0222960975621678,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,18239,135.051841897843,2.73769362138802,0.915727595244978,0.0842724047550218,0,0,0,"TP_40°C,50%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,4483,66.9552089086428,2.97628191902321,0.993429277374131,0.00657072262586922,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,1945,44.1021541423999,2.85103232036458,0.952505284359706,0.0474947156402939,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,408.99,20.2235011805572,2.99271617642372,0.999557094868572,0.000442905131427751,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,7026.7,83.8254138075083,2.8450704886893,0.951643944580258,0.0483560554197416,0,0,0,"TP_40°C,50%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,11575,107.58717395675,2.79756307758489,0.934799123941466,0.0652008760585338,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,11575,107.58717395675,2.73677113620812,0.913612104504335,0.0863878954956648,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,14695,121.22293512368,2.73024997037619,0.911101020659414,0.0888989793405863,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,4483,66.9552089086428,2.93261861901375,0.979787819349744,0.020212180650256,0,0,0,"TP_25°C,50%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,21241,145.742924356553,2.71544149645906,0.90735839071611,0.0926416092838902,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,1285.6,35.8552646064703,2.9587201521966,0.98850834104087,0.0114916589591301,0,0,0,"TP_25°C,50%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,5753.1,75.8491924808696,2.81754468296066,0.940576613542206,0.0594233864577942,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,11575,107.58717395675,2.87325162667446,0.959656338750146,0.0403436612498541,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,20163,141.996478829582,2.68755102520883,0.896852122959508,0.103147877040492,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,708.11,26.6103363375963,2.99302360604556,0.996626815334943,0.00337318466505698,0,0,0,"TP_0°C,50%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,6388.1,79.9255903950668,2.85206209166006,0.953982556806734,0.0460174431932662,0,0,0,"TP_40°C,50%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,7663.4,87.5408476084165,2.83809573734448,0.948343016888106,0.0516569831118938,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,13481,116.10770861575,2.94888420871833,0.981929134067015,0.0180708659329846,0,0,0,"TP_0°C,50%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,14695,121.22293512368,2.666180857543,0.890748006512831,0.109251993487169,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,7663.4,87.5408476084165,2.74491559967219,0.917052604115976,0.0829473958840239,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,3872.7,62.2310212032552,2.97723338949598,0.991368937247557,0.0086310627524433,0,0,0,"TP_0°C,50%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,20163,141.996478829582,2.72229971786528,0.910578508384351,0.0894214916156489,0,0,0,"TP_40°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,14695,121.22293512368,2.81216044323106,0.937664115644227,0.0623358843557734,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,1009.1,31.7663343809134,2.91518615352019,0.973172115674104,0.0268278843258956,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,5118.6,71.5443918137543,2.86967977215158,0.959875471946783,0.0401245280532169,0,0,0,"TP_40°C,50%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,3286.7,57.3297479499082,2.89622595209746,0.968754869310633,0.0312451306893672,0,0,0,"TP_40°C,50%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,21241,145.742924356553,2.85160038816165,0.952719630114538,0.0472803698854622,0,0,0,"TP_25°C,50%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,4483,66.9552089086428,2.87829752999192,0.962758014610391,0.037241985389609,0,0,0,"TP_40°C,50%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,3286.7,57.3297479499082,2.94958876741385,0.985152685924378,0.0148473140756225,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,4483,66.9552089086428,2.84221363711539,0.948811812614223,0.0511881873857772,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,12844,113.331372532058,2.68478596398507,0.89696381195129,0.10303618804871,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,14695,121.22293512368,2.94440109599324,0.980436332490386,0.0195636675096139,0,0,0,"TP_0°C,50%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,12211,110.503393613047,2.88960681333003,0.965417575969335,0.0345824240306651,0,0,0,"TP_25°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,7663.4,87.5408476084165,2.87692671312928,0.959259258742789,0.0407407412572115,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,1945,44.1021541423999,2.96540058932612,0.990433781037812,0.0095662189621879,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,15148,123.077211538123,2.874207771905,0.96027275655092,0.0397272434490799,0,0,0,"TP_25°C,50%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,10939,104.589674442557,2.80236478854221,0.937359370224155,0.0626406297758453,0,0,0,"TP_40°C,50%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,408.99,20.2235011805572,2.91755299035328,0.974729265908706,0.0252707340912941,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,9665.8,98.3148005134527,2.76087888231205,0.921659956354813,0.0783400436451867,0,0.5,0.25,"TP_25°C,100%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,3872.7,62.2310212032552,2.93702092742419,0.981258630497707,0.0187413695022928,0,0,0,"TP_25°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,7026.7,83.8254138075083,2.88192250118991,0.960925014053831,0.0390749859461688,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,9031.6,95.0347304936464,2.93929676500226,0.981466797449666,0.018533202550334,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,5753.1,75.8491924808696,2.97039469081612,0.989091764935057,0.0109082350649427,0,0,0,"TP_0°C,50%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,5118.6,71.5443918137543,2.86973722164979,0.958915944464183,0.0410840555358172,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,708.11,26.6103363375963,2.97019289844463,0.990357183963851,0.00964281603614947,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,8300.1,91.1048846110899,2.9121334183245,0.972943714227404,0.0270562857725962,0,0,0,"TP_25°C,50%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,20163,141.996478829582,2.92422758951522,0.973718892148547,0.0262811078514533,0,0,0,"TP_0°C,50%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,160.33,12.6621483169326,2.97989014715114,0.995723285497274,0.00427671450272582,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,5118.6,71.5443918137543,2.82998383244879,0.944729155708315,0.0552708442916852,0,0.5,0.25,"TP_25°C,100%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,408.99,20.2235011805572,2.99558409556572,0.997479415531955,0.00252058446804515,0,0,0,"TP_0°C,50%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,21241,145.742924356553,2.88850751588701,0.964507651892283,0.0354923481077167,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,1945,44.1021541423999,2.91968527853025,0.975605970218577,0.0243940297814235,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,3286.7,57.3297479499082,2.97400102997084,0.993054971941645,0.00694502805835451,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,0,0,2.99311602073196,1,0,0,0,0,"TP_25°C,50%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,2579.2,50.7858247939324,2.90786917299756,0.971657646340248,0.0283423536597519,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,15148,123.077211538123,2.80504648659831,0.935292095274324,0.0647079047256761,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,7663.4,87.5408476084165,2.96716279236208,0.990385477204749,0.00961452279525066,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,21241,145.742924356553,2.7132491293603,0.907551188752063,0.0924488112479368,0,0,0,"TP_40°C,50%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,21241,145.742924356553,2.920124538008,0.972352644602575,0.0276473553974254,0,0,0,"TP_0°C,50%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,10939,104.589674442557,2.70902111807689,0.904956479684125,0.095043520315875,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,14119,118.823398369176,2.7732502850305,0.926675061480635,0.0733249385193647,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,14119,118.823398369176,2.67214762660159,0.89274145254228,0.10725854745772,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,19190,138.527975513973,2.73150522253323,0.912726047010149,0.0872739529898511,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,20163,141.996478829582,2.89667329249514,0.967234303624663,0.0327656963753373,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,18239,135.051841897843,2.82222944950146,0.942615103904462,0.0573848960955379,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,3286.7,57.3297479499082,2.86439043770762,0.956215059890615,0.0437849401093855,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,19190,138.527975513973,2.60015739436624,0.868590232290516,0.131409767709484,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,21241,145.742924356553,2.79920026653544,0.934923434576093,0.0650765654239068,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,6388.1,79.9255903950668,2.76482340692044,0.923703630647148,0.0762963693528522,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,17001,130.387882872604,2.74719228674489,0.918904791523382,0.0810952084766181,0,0,0,"TP_40°C,50%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,2579.2,50.7858247939324,2.95745541845676,0.98778012080268,0.01221987919732,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,13481,116.10770861575,2.82234770873289,0.941060875356354,0.0589391246436457,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,15148,123.077211538123,2.77112745687444,0.926910835593938,0.0730891644060623,0,0,0,"TP_40°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,17001,130.387882872604,2.79338873826649,0.931405029617643,0.0685949703823567,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,7026.7,83.8254138075083,2.95266203382302,0.985929622620215,0.014070377379785,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,6388.1,79.9255903950668,2.96768680521628,0.988190084308079,0.011809915691921,0,0,0,"TP_0°C,50%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,1009.1,31.7663343809134,2.99258445219199,0.998870769203824,0.001129230796176,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,7026.7,83.8254138075083,2.7563519416635,0.920767480642248,0.0792325193577521,0,0.5,0.25,"TP_40°C,100%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,7663.4,87.5408476084165,2.96500105659552,0.987295774924988,0.0127042250750117,0,0,0,"TP_0°C,50%SOC"
TP_25C_50SOC,25,298.15,0.00335401643468053,0.5,50,14695,121.22293512368,2.87848479916891,0.961701711270445,0.0382982887295552,0,0,0,"TP_25°C,50%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,20163,141.996478829582,2.72411982457652,0.910258233649582,0.0897417663504176,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,1285.6,35.8552646064703,2.98652927377801,0.994464311279692,0.00553568872030785,0,0,0,"TP_0°C,50%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,160.33,12.6621483169326,2.99060839208556,0.997164361639769,0.00283563836023126,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,7663.4,87.5408476084165,2.83774687033317,0.949194276957352,0.0508057230426477,0,0,0,"TP_40°C,50%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,20163,141.996478829582,2.62212880495899,0.876030596059976,0.123969403940024,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,708.11,26.6103363375963,2.95190500360384,0.986372115587648,0.0136278844123516,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_25C_0SOC,25,298.15,0.00335401643468053,0,0,19190,138.527975513973,2.93902815468019,0.980994642081618,0.0190053579183818,0,-0.5,0.25,"TP_25°C,0%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,10302,101.498768465435,2.80893840283054,0.939558169957365,0.0604418300426346,0,0,0,"TP_40°C,50%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,9031.6,95.0347304936464,2.78787555027406,0.930331027153583,0.0696689728464168,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,1009.1,31.7663343809134,2.97978864751051,0.995239343874972,0.00476065612502807,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,7026.7,83.8254138075083,2.75363527474813,0.919965772279103,0.0800342277208966,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,1945,44.1021541423999,2.98289513185394,0.996024820306511,0.00397517969348882,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,708.11,26.6103363375963,2.90327695258843,0.969848213079861,0.0301517869201386,0,0.5,0.25,"TP_40°C,100%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,17001,130.387882872604,2.68914287214055,0.897712434271423,0.102287565728577,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,2579.2,50.7858247939324,2.97826819307978,0.994479829397549,0.00552017060245091,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,8300.1,91.1048846110899,2.8320053196502,0.947273793102323,0.0527262068976774,0,0,0,"TP_40°C,50%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,8300.1,91.1048846110899,2.7814245912565,0.928518698811912,0.071481301188088,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,3286.7,57.3297479499082,2.89647227871794,0.967849400916363,0.0321505990836369,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_25C_100SOC,25,298.15,0.00335401643468053,1,100,408.99,20.2235011805572,2.94357205232571,0.982648136669375,0.0173518633306251,0,0.5,0.25,"TP_25°C,100%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,4483,66.9552089086428,2.79732606134809,0.934455005948158,0.0655449940518419,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,14119,118.823398369176,2.77225856618105,0.92728917888159,0.0727108211184098,0,0,0,"TP_40°C,50%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,19190,138.527975513973,2.72992519971184,0.913129145935384,0.0868708540646164,0,0,0,"TP_40°C,50%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,10302,101.498768465435,2.93584928913963,0.980315643495268,0.0196843565047315,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,6388.1,79.9255903950668,2.9175581661245,0.974454573278782,0.0255454267212178,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,15811,125.741798937346,2.65784815047521,0.887861999206734,0.112138000793266,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,9031.6,95.0347304936464,2.85962669322762,0.953490879523614,0.0465091204763856,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,12211,110.503393613047,2.69496212510153,0.900260031691901,0.0997399683080994,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,18239,135.051841897843,2.60768942034896,0.871106327743862,0.128893672256138,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_50SOC,40,313.15,0.00319335781574325,0.5,50,12211,110.503393613047,2.78920391550237,0.932957206838908,0.0670427931610917,0,0,0,"TP_40°C,50%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,18239,135.051841897843,2.90382736869431,0.969623136334416,0.0303768636655838,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,15148,123.077211538123,2.76504422374046,0.923933025397016,0.0760669746029843,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,18239,135.051841897843,2.93764375519728,0.978186250992864,0.0218137490071363,0,0,0,"TP_0°C,50%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,9031.6,95.0347304936464,2.73067152347033,0.912188861343257,0.0878111386567426,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,276.98,16.6427161244792,3.0001,1.00176973420596,0,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_88SOC,40,313.15,0.00319335781574325,0.875,87.5,9665.8,98.3148005134527,2.72020701628137,0.908797679722208,0.0912023202777918,0,0.375,0.140625,"TP_40°C,87.5%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,7663.4,87.5408476084165,2.94967149683911,0.984931046092931,0.0150689539070691,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,3286.7,57.3297479499082,2.86136501558144,0.954854908694013,0.0451450913059869,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_0C_50SOC,0,273.15,0.00366099212886692,0.5,50,12844,113.331372532058,2.94995873451384,0.982286933190087,0.0177130668099134,0,0,0,"TP_0°C,50%SOC"
TP_40C_0SOC,40,313.15,0.00319335781574325,0,0,11575,107.58717395675,2.93041926241196,0.978502491789755,0.0214975082102445,0,-0.5,0.25,"TP_40°C,0%SOC"
TP_40C_100SOC,40,313.15,0.00319335781574325,1,100,11575,107.58717395675,2.70156453545954,0.902465586309081,0.0975344136909185,0,0.5,0.25,"TP_40°C,100%SOC"
TP_40C_38SOC,40,313.15,0.00319335781574325,0.375,37.5,10939,104.589674442557,2.80372976025677,0.9368597064554,0.0631402935445998,0,-0.125,0.015625,"TP_40°C,37.5%SOC"
TP_40C_12SOC,40,313.15,0.00319335781574325,0.125,12.5,20163,141.996478829582,2.80903370903091,0.938207771156609,0.0617922288433912,0,-0.375,0.140625,"TP_40°C,12.5%SOC"
TP_40C_75SOC,40,313.15,0.00319335781574325,0.75,75,8300.1,91.1048846110899,2.79331011984973,0.932144576074364,0.0678554239256361,0,0.25,0.0625,"TP_40°C,75%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,1945,44.1021541423999,2.94506104690745,0.981977421919038,0.0180225780809624,0,-0.25,0.0625,"TP_40°C,25%SOC"
TP_40C_25SOC,40,313.15,0.00319335781574325,0.25,25,9665.8,98.3148005134527,2.8553396418788,0.952061439670213,0.0479385603297867,0,-0.25,0.0625,"TP_40°C,25%SOC"
